STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00102676,"DRIGGS, ID US",9/8/2015,,,,,0,0,0,70,35,
USC00102676,"DRIGGS, ID US",9/9/2015,,,,,0,0,0,75,37,
USC00102676,"DRIGGS, ID US",9/10/2015,,,,,0,0,0,75,39,
USC00102676,"DRIGGS, ID US",9/11/2015,,,,,0,0,0,78,39,
USC00102676,"DRIGGS, ID US",9/12/2015,,,,,0,0,0,81,40,
USC00102676,"DRIGGS, ID US",9/13/2015,,,,,0,0,0,81,42,
USC00102676,"DRIGGS, ID US",9/14/2015,,,,,0,0,0,76,52,
USC00102676,"DRIGGS, ID US",9/15/2015,,,,,0,0,0,59,45,
USC00102676,"DRIGGS, ID US",9/16/2015,,,,,0,0,0,51,37,
USC00102676,"DRIGGS, ID US",9/17/2015,,,,,0,0,0,53,38,
USC00102676,"DRIGGS, ID US",9/18/2015,,,,,0,0,0,56,37,
USC00102676,"DRIGGS, ID US",9/19/2015,,,,,0,0,0,64,30,
USC00102676,"DRIGGS, ID US",9/20/2015,,,,,0,0,0,71,36,
USC00102676,"DRIGGS, ID US",9/21/2015,,,,,0,0,0,75,40,
USC00102676,"DRIGGS, ID US",9/22/2015,,,,,1.44,0,0,79,38,
USC00102676,"DRIGGS, ID US",9/23/2015,,,,,0,0,0,77,39,
USC00102676,"DRIGGS, ID US",9/24/2015,,,,,0,0,0,80,37,60
USC00102676,"DRIGGS, ID US",9/25/2015,,,,,0,0,0,83,42,
USC00102676,"DRIGGS, ID US",9/26/2015,,,,,0,0,0,80,49,
USC00102676,"DRIGGS, ID US",9/27/2015,,,,,0,0,0,70,47,
USC00102676,"DRIGGS, ID US",9/28/2015,,,,,0,0,0,72,39,
USC00102676,"DRIGGS, ID US",9/29/2015,,,,,0,0,0,72,37,
USC00102676,"DRIGGS, ID US",9/30/2015,,,,,0,0,0,77,39,
USC00102676,"DRIGGS, ID US",10/1/2015,,,,,0,0,0,76,49,
USC00102676,"DRIGGS, ID US",10/2/2015,,,,,0,0,0,62,46,
USC00102676,"DRIGGS, ID US",10/3/2015,,,,,0,0,0,52,38,
USC00102676,"DRIGGS, ID US",10/4/2015,,,,,0,0,0,61,35,
USC00102676,"DRIGGS, ID US",10/5/2015,,,,,0.72,0,0,66,34,
USC00102676,"DRIGGS, ID US",10/6/2015,,,,,0,0,0,65,36,
USC00102676,"DRIGGS, ID US",10/7/2015,,,,,0,0,0,66,36,
USC00102676,"DRIGGS, ID US",10/8/2015,,,,,0,0,0,64,41,
USC00102676,"DRIGGS, ID US",10/9/2015,,,,,0,0,0,71,38,
USC00102676,"DRIGGS, ID US",10/10/2015,,,,,0,0,0,75,40,
USC00102676,"DRIGGS, ID US",10/11/2015,,,,,0,0,0,62,46,46
USC00102676,"DRIGGS, ID US",10/12/2015,,,,,0,0,0,67,29,46
USC00102676,"DRIGGS, ID US",10/13/2015,,,,,0,0,0,69,35,60
USC00102676,"DRIGGS, ID US",10/14/2015,,,,,0,0,0,70,40,42
USC00102676,"DRIGGS, ID US",10/15/2015,,,,,0,0,0,69,31,
USC00102676,"DRIGGS, ID US",10/16/2015,,,,,0,0,0,73,34,
USC00102676,"DRIGGS, ID US",10/17/2015,,,,,0,0,0,73,35,
USC00102676,"DRIGGS, ID US",10/18/2015,,,,,0,0,0,62,43,44
USC00102676,"DRIGGS, ID US",10/19/2015,,,,,0.37,0,0,51,42,43
USC00102676,"DRIGGS, ID US",10/20/2015,,,,,0,0,0,44,39,
USC00102676,"DRIGGS, ID US",10/21/2015,,,,,0,0,0,57,28,
USC00102676,"DRIGGS, ID US",10/22/2015,,,,,0,0,0,54,30,
USC00102676,"DRIGGS, ID US",10/23/2015,,,,,0,0,0,50,25,37
USC00102676,"DRIGGS, ID US",10/24/2015,,,,,0,0,0,58,30,35
USC00102676,"DRIGGS, ID US",10/25/2015,,,,,0,0,0,57,33,48
USC00102676,"DRIGGS, ID US",10/26/2015,,,,,0,0,0,51,38,
USC00102676,"DRIGGS, ID US",10/27/2015,,,,,0,0,0,45,28,28
USC00102676,"DRIGGS, ID US",10/28/2015,,,,,0,0,0,49,22,31
USC00102676,"DRIGGS, ID US",10/29/2015,,,,,0,0,0,40,31,
USC00102676,"DRIGGS, ID US",10/30/2015,,,,,0,0,0,40,25,39
USC00102676,"DRIGGS, ID US",10/31/2015,,,,,0.67,0,0,49,38,47
USC00102676,"DRIGGS, ID US",11/1/2015,,,,,0,,,51,38,
USC00102676,"DRIGGS, ID US",11/2/2015,,,,,0.27,,,40,33,
USC00102676,"DRIGGS, ID US",11/3/2015,,,,,0,,,47,32,34
USC00102676,"DRIGGS, ID US",11/4/2015,,,,,0.36,0,,34,27,27
USC00102676,"DRIGGS, ID US",11/5/2015,,,,,0,,,30,25,
USC00102676,"DRIGGS, ID US",11/6/2015,,,,,0,,,32,19,
USC00102676,"DRIGGS, ID US",11/7/2015,,,,,0,,,39,15,
USC00102676,"DRIGGS, ID US",11/8/2015,,,,,0,0,0,48,15,
USC00102676,"DRIGGS, ID US",11/9/2015,,,,,0,0,0,46,23,
USC00102676,"DRIGGS, ID US",11/10/2015,,,,,0.07,0,0,34,26,27
USC00102676,"DRIGGS, ID US",11/11/2015,,,,,0,,,31,16,
USC00102676,"DRIGGS, ID US",11/12/2015,,,,,0,,,32,27,29
USC00102676,"DRIGGS, ID US",11/13/2015,,,,,0,,,42,24,
USC00102676,"DRIGGS, ID US",11/14/2015,,,,,0,,,54,19,
USC00102676,"DRIGGS, ID US",11/15/2015,,,,,0,,,51,20,32
USC00102676,"DRIGGS, ID US",11/16/2015,,,,,0,,,34,21,
USC00102676,"DRIGGS, ID US",11/17/2015,,,,,0,,,30,13,
USC00102676,"DRIGGS, ID US",11/18/2015,,,,,0,,0,34,23,
USC00102676,"DRIGGS, ID US",11/19/2015,,,,,0,,0,34,24,
USC00102676,"DRIGGS, ID US",11/20/2015,,,,,0.34,4,4,33,0,
USC00102676,"DRIGGS, ID US",11/21/2015,,,,,0,,3,31,-4,
USC00102676,"DRIGGS, ID US",11/22/2015,,,,,0,,2,35,4,13
USC00102676,"DRIGGS, ID US",11/23/2015,,,,,0,,2,41,7,
USC00102676,"DRIGGS, ID US",11/24/2015,,,,,0,,2,46,16,
USC00102676,"DRIGGS, ID US",11/25/2015,,,,,0,,2,36,21,
USC00102676,"DRIGGS, ID US",11/26/2015,,,,,0.07,1,3,27,6,
USC00102676,"DRIGGS, ID US",11/27/2015,,,,,0,,2,27,-4,
USC00102676,"DRIGGS, ID US",11/28/2015,,,,,0,,2,20,0,
USC00102676,"DRIGGS, ID US",11/29/2015,,,,,0,,2,20,3,
USC00102676,"DRIGGS, ID US",11/30/2015,,,,,0,,2,20,-3,
USC00102676,"DRIGGS, ID US",12/1/2015,,,,,0,0,2,23,-5,0
USC00102676,"DRIGGS, ID US",12/2/2015,,,,,0,0,,32,-3,
USC00102676,"DRIGGS, ID US",12/3/2015,,,,,0,0,,32,8,
USC00102676,"DRIGGS, ID US",12/4/2015,,,,,0,0,,39,22,
USC00102676,"DRIGGS, ID US",12/5/2015,,,,,0,0,,34,10,
USC00102676,"DRIGGS, ID US",12/6/2015,,,,,0,0,,44,9,
USC00102676,"DRIGGS, ID US",12/7/2015,,,,,0,0,,40,31,
USC00102676,"DRIGGS, ID US",12/8/2015,,,,,0,0,,42,34,
USC00102676,"DRIGGS, ID US",12/9/2015,,,,,0,0,,51,25,
USC00102676,"DRIGGS, ID US",12/10/2015,,,,,0,0,,43,23,
USC00102676,"DRIGGS, ID US",12/11/2015,,,,,0,0,,33,17,
USC00102676,"DRIGGS, ID US",12/12/2015,,,,,0,0,,31,18,
USC00102676,"DRIGGS, ID US",12/13/2015,,,,,0,0,,33,25,
USC00102676,"DRIGGS, ID US",12/14/2015,,,,,0,0,,31,18,
USC00102676,"DRIGGS, ID US",12/15/2015,,,,,0,0,,20,7,
USC00102676,"DRIGGS, ID US",12/16/2015,,,,,0,0,,19,13,
USC00102676,"DRIGGS, ID US",12/17/2015,,,,,0.77,6.7,6,16,-5,
USC00102676,"DRIGGS, ID US",12/18/2015,,,,,0,0.5,6,33,15,30
USC00102676,"DRIGGS, ID US",12/19/2015,,,,,0,0,4,39,26,30
USC00102676,"DRIGGS, ID US",12/20/2015,,,,,0,0,,30,22,
USC00102676,"DRIGGS, ID US",12/21/2015,,,,,0.72,7.7,10,31,21,
USC00102676,"DRIGGS, ID US",12/22/2015,,,,,0,0,,28,12,
USC00102676,"DRIGGS, ID US",12/23/2015,,,,,0,0.6,10,19,10,16
USC00102676,"DRIGGS, ID US",12/24/2015,,,,,0.32,3.8,12,21,15,
USC00102676,"DRIGGS, ID US",12/25/2015,,,,,0,0,11,20,-6,
USC00102676,"DRIGGS, ID US",12/26/2015,,,,,0,0,11,13,-14,-12
USC00102676,"DRIGGS, ID US",12/27/2015,,,,,0,0,,11,-15,
USC00102676,"DRIGGS, ID US",12/28/2015,,,,,0,0,,14,-9,
USC00102676,"DRIGGS, ID US",12/29/2015,,,,,0.02,0.7,,8,-16,
USC00102676,"DRIGGS, ID US",12/30/2015,,,,,0,0,,13,-10,
USC00102676,"DRIGGS, ID US",12/31/2015,,,,,0,0,11,12,-19,
USC00102676,"DRIGGS, ID US",1/1/2016,,,,,0,0,11,15,-15,6
USC00102676,"DRIGGS, ID US",1/2/2016,,,,,0,0,11,26,-11,10
USC00102676,"DRIGGS, ID US",1/3/2016,,,,,0,0,10,40,10,
USC00102676,"DRIGGS, ID US",1/4/2016,,,,,0,0,10,34,27,31
USC00102676,"DRIGGS, ID US",1/5/2016,,,,,0,0,9,34,27,
USC00102676,"DRIGGS, ID US",1/6/2016,,,,,0,0,9,36,27,30
USC00102676,"DRIGGS, ID US",1/7/2016,,,,,0,0,9,32,25,
USC00102676,"DRIGGS, ID US",1/8/2016,,,,,0.07,0.6,9,28,13,17
USC00102676,"DRIGGS, ID US",1/9/2016,,,,,0,0,9,25,17,19
USC00102676,"DRIGGS, ID US",1/10/2016,,,,,0,0,9,24,-1,
USC00102676,"DRIGGS, ID US",1/11/2016,,,,,0.04,0.8,9,22,-5,10
USC00102676,"DRIGGS, ID US",1/12/2016,,,,,0,0,9,26,4,
USC00102676,"DRIGGS, ID US",1/13/2016,,,,,0,0,8,40,9,24
USC00102676,"DRIGGS, ID US",1/14/2016,,,,,,,,27,17,
USC00102676,"DRIGGS, ID US",1/15/2016,,,,,,,,22,13,
USC00102676,"DRIGGS, ID US",1/16/2016,,,,,,,,25,14,
USC00102676,"DRIGGS, ID US",1/17/2016,,,,,,,,30,21,
USC00102676,"DRIGGS, ID US",1/18/2016,5,,0.8,,,7.5,15,33,26,27
USC00102676,"DRIGGS, ID US",1/19/2016,,,,,0,0,14,32,22,28
USC00102676,"DRIGGS, ID US",1/20/2016,,,,,,,,30,21,21
USC00102676,"DRIGGS, ID US",1/21/2016,2,,0.8,,,2.8,17,30,8,16
USC00102676,"DRIGGS, ID US",1/22/2016,,,,,0,0,17,35,8,20
USC00102676,"DRIGGS, ID US",1/23/2016,,,,,0,0,17,38,20,29
USC00102676,"DRIGGS, ID US",1/24/2016,,,,,0,0,17,31,22,
USC00102676,"DRIGGS, ID US",1/25/2016,,,,,0,0,17,23,-3,
USC00102676,"DRIGGS, ID US",1/26/2016,,,,,0,0,17,22,-6,
USC00102676,"DRIGGS, ID US",1/27/2016,,,,,0,0,17,26,6,6
USC00102676,"DRIGGS, ID US",1/28/2016,,,,,0,0,17,28,3,21
USC00102676,"DRIGGS, ID US",1/29/2016,,,,,0,0,17,35,21,31
USC00102676,"DRIGGS, ID US",1/30/2016,,,,,0,0,17,32,19,20
USC00102676,"DRIGGS, ID US",1/31/2016,,,,,0.78,7,22,22,-3,
USC00102676,"DRIGGS, ID US",2/1/2016,,,,,0,0,20,14,-8,4
USC00102676,"DRIGGS, ID US",2/2/2016,,,,,0,0,20,14,-12,
USC00102676,"DRIGGS, ID US",2/3/2016,,,,,0,0,20,15,-2,11
USC00102676,"DRIGGS, ID US",2/4/2016,,,,,0,0,20,21,9,14
USC00102676,"DRIGGS, ID US",2/5/2016,,,,,0.07,0.7,21,26,4,26
USC00102676,"DRIGGS, ID US",2/6/2016,,,,,0,0,21,33,24,
USC00102676,"DRIGGS, ID US",2/7/2016,,,,,0,0,21,30,11,17
USC00102676,"DRIGGS, ID US",2/8/2016,,,,,0,0,21,24,8,
USC00102676,"DRIGGS, ID US",2/9/2016,,,,,0,0,20,34,6,12
USC00102676,"DRIGGS, ID US",2/10/2016,,,,,0,0,19,32,3,
USC00102676,"DRIGGS, ID US",2/11/2016,,,,,0,0,18,36,15,33
USC00102676,"DRIGGS, ID US",2/12/2016,,,,,0,0,17,41,24,30
USC00102676,"DRIGGS, ID US",2/13/2016,,,,,0,0,16,40,27,29
USC00102676,"DRIGGS, ID US",2/14/2016,,,,,0,0,15,36,28,32
USC00102676,"DRIGGS, ID US",2/15/2016,,,,,0,0,14,38,32,
USC00102676,"DRIGGS, ID US",2/16/2016,,,,,0,0,13,42,34,
USC00102676,"DRIGGS, ID US",2/17/2016,,,,,0,0,12,52,31,
USC00102676,"DRIGGS, ID US",2/18/2016,,,,,0,0,12,42,29,33
USC00102676,"DRIGGS, ID US",2/19/2016,,,,,0,0,11,41,30,35
USC00102676,"DRIGGS, ID US",2/20/2016,,,,,0,0,11,35,17,
USC00102676,"DRIGGS, ID US",2/21/2016,,,,,0,0,11,34,12,
USC00102676,"DRIGGS, ID US",2/22/2016,,,,,0.14,1,10,31,20,20
USC00102676,"DRIGGS, ID US",2/23/2016,,,,,0,0,10,29,2,7
USC00102676,"DRIGGS, ID US",2/24/2016,,,,,0,0,10,32,6,16
USC00102676,"DRIGGS, ID US",2/25/2016,,,,,0,0,10,41,16,27
USC00102676,"DRIGGS, ID US",2/26/2016,,,,,0,0,10,43,25,25
USC00102676,"DRIGGS, ID US",2/27/2016,,,,,0,0,9,41,20,
USC00102676,"DRIGGS, ID US",2/28/2016,,,,,0,0,9,41,34,37
USC00102676,"DRIGGS, ID US",2/29/2016,,,,,0,0,8,38,22,22
USC00102676,"DRIGGS, ID US",3/1/2016,,,,,0,0,8,41,22,40
USC00102676,"DRIGGS, ID US",3/2/2016,,,,,0,0,8,44,31,33
USC00102676,"DRIGGS, ID US",3/3/2016,,,,,0,0,7,48,26,
USC00102676,"DRIGGS, ID US",3/4/2016,,,,,0,0,7,48,24,
USC00102676,"DRIGGS, ID US",3/5/2016,,,,,0,0,7,52,30,
USC00102676,"DRIGGS, ID US",3/6/2016,,,,,0.11,,6,51,28,
USC00102676,"DRIGGS, ID US",3/7/2016,,,,,0,0,5,39,26,26
USC00102676,"DRIGGS, ID US",3/8/2016,,,,,0,0,5,39,13,
USC00102676,"DRIGGS, ID US",3/9/2016,,,,,0,0,5,34,27,32
USC00102676,"DRIGGS, ID US",3/10/2016,,,,,0,0,5,49,30,
USC00102676,"DRIGGS, ID US",3/11/2016,,,,,0.1,,4,51,29,40
USC00102676,"DRIGGS, ID US",3/12/2016,,,,,0,0,,55,36,
USC00102676,"DRIGGS, ID US",3/13/2016,,,,,0,,,49,32,
USC00102676,"DRIGGS, ID US",3/14/2016,,,,,0,,2,38,28,
USC00102676,"DRIGGS, ID US",3/15/2016,,,,,0,0,2,35,21,
USC00102676,"DRIGGS, ID US",3/16/2016,,,,,0,0,2,30,14,
USC00102676,"DRIGGS, ID US",3/17/2016,,,,,0.8,2,2,30,17,20
USC00102676,"DRIGGS, ID US",3/18/2016,,,,,0,0,1,31,4,18
USC00102676,"DRIGGS, ID US",3/19/2016,,,,,0,0,1,36,3,20
USC00102676,"DRIGGS, ID US",3/20/2016,,,,,0,0,1,53,12,
USC00102676,"DRIGGS, ID US",3/21/2016,,,,,0,0,1,56,32,
USC00102676,"DRIGGS, ID US",3/22/2016,,,,,0,0,1,41,31,31
USC00102676,"DRIGGS, ID US",3/23/2016,,,,,0,0,0,36,24,30
USC00102676,"DRIGGS, ID US",3/24/2016,,,,,0,0,0,36,27,
USC00102676,"DRIGGS, ID US",3/25/2016,,,,,0.91,0,0,38,17,30
USC00102676,"DRIGGS, ID US",3/26/2016,,,,,0,0,0,37,14,26
USC00102676,"DRIGGS, ID US",3/27/2016,,,,,0,0,0,45,23,
USC00102676,"DRIGGS, ID US",3/28/2016,,,,,0,0,0,45,27,29
USC00102676,"DRIGGS, ID US",3/29/2016,,,,,0.45,0,0,42,25,33
USC00102676,"DRIGGS, ID US",3/30/2016,,,,,0,0,0,46,28,36
USC00102676,"DRIGGS, ID US",3/31/2016,,,,,0,0,0,47,31,
USC00102676,"DRIGGS, ID US",4/1/2016,,,,,0,0,0,45,20,
USC00102676,"DRIGGS, ID US",4/2/2016,,,,,0,0,0,57,26,42
USC00102676,"DRIGGS, ID US",4/3/2016,,,,,0,0,0,57,35,43
USC00102676,"DRIGGS, ID US",4/4/2016,,,,,0.05,0,0,55,30,43
USC00102676,"DRIGGS, ID US",4/5/2016,,,,,0,0,0,46,22,
USC00102676,"DRIGGS, ID US",4/6/2016,,,,,0,0,0,52,26,
USC00102676,"DRIGGS, ID US",4/7/2016,,,,,0,0,0,59,28,
USC00102676,"DRIGGS, ID US",4/8/2016,,,,,0,0,0,67,26,
USC00102676,"DRIGGS, ID US",4/9/2016,,,,,0,0,0,68,30,41
USC00102676,"DRIGGS, ID US",4/10/2016,,,,,0,0,0,61,39,
USC00102676,"DRIGGS, ID US",4/11/2016,,,,,0,0,0,58,30,48
USC00102676,"DRIGGS, ID US",4/12/2016,,,,,0,0,0,61,38,52
USC00102676,"DRIGGS, ID US",4/13/2016,,,,,0,0,0,60,43,
USC00102676,"DRIGGS, ID US",4/14/2016,,,,,1.47,0,0,52,32,34
USC00102676,"DRIGGS, ID US",4/15/2016,,,,,0,0,0,47,21,30
USC00102676,"DRIGGS, ID US",4/16/2016,,,,,0,0,0,51,22,43
USC00102676,"DRIGGS, ID US",4/17/2016,,,,,0,0,0,54,29,
USC00102676,"DRIGGS, ID US",4/18/2016,,,,,0,0,0,57,29,
USC00102676,"DRIGGS, ID US",4/19/2016,,,,,0.16,0,0,59,40,40
USC00102676,"DRIGGS, ID US",4/20/2016,,,,,0,0,0,65,40,46
USC00102676,"DRIGGS, ID US",4/21/2016,,,,,0,0,0,69,40,
USC00102676,"DRIGGS, ID US",4/22/2016,,,,,0,0,0,70,37,51
USC00102676,"DRIGGS, ID US",4/23/2016,,,,,0.38,0,0,51,37,45
USC00102676,"DRIGGS, ID US",4/24/2016,,,,,0,0,0,48,29,
USC00102676,"DRIGGS, ID US",4/25/2016,,,,,0,0,0,51,30,
USC00102676,"DRIGGS, ID US",4/26/2016,,,,,0,0,0,48,27,35
USC00102676,"DRIGGS, ID US",4/27/2016,,,,,0.19,0,0,49,33,
USC00102676,"DRIGGS, ID US",4/28/2016,,,,,0,0,0,,,
USC00102676,"DRIGGS, ID US",4/29/2016,,,,,0.1,0,0,46,37,37
USC00102676,"DRIGGS, ID US",4/30/2016,,,,,0,0,0,,,
USC00102676,"DRIGGS, ID US",5/1/2016,,,,,0,0,0,61,27,
USC00102676,"DRIGGS, ID US",5/2/2016,,,,,0,0,0,52,40,40
USC00102676,"DRIGGS, ID US",5/3/2016,,,,,0,0,0,66,29,
USC00102676,"DRIGGS, ID US",5/4/2016,,,,,0,0,0,71,32,
USC00102676,"DRIGGS, ID US",5/5/2016,,,,,0,0,0,74,40,
USC00102676,"DRIGGS, ID US",5/6/2016,,,,,0,0,0,63,45,
USC00102676,"DRIGGS, ID US",5/7/2016,,,,,0.14,0,0,59,41,
USC00102676,"DRIGGS, ID US",5/8/2016,,,,,0,0,0,65,38,
USC00102676,"DRIGGS, ID US",5/9/2016,,,,,0,0,0,56,35,35
USC00102676,"DRIGGS, ID US",5/10/2016,,,,,0,0,0,42,30,
USC00102676,"DRIGGS, ID US",5/11/2016,,,,,0,0,0,49,21,38
USC00102676,"DRIGGS, ID US",5/12/2016,,,,,0,0,0,65,28,
USC00102676,"DRIGGS, ID US",5/13/2016,,,,,0,0,0,72,40,
USC00102676,"DRIGGS, ID US",5/14/2016,,,,,0.32,0,0,73,39,55
USC00102676,"DRIGGS, ID US",5/15/2016,,,,,0,0,0,56,44,
USC00102676,"DRIGGS, ID US",5/16/2016,,,,,,,,61,32,
USC00102676,"DRIGGS, ID US",5/17/2016,,,,,,,,63,38,50
USC00102676,"DRIGGS, ID US",5/18/2016,,,,,,,,65,36,
USC00102676,"DRIGGS, ID US",5/19/2016,,,,,,,,63,36,
USC00102676,"DRIGGS, ID US",5/20/2016,,,,,,,,50,38,
USC00102676,"DRIGGS, ID US",5/21/2016,,,,,,,,51,39,
USC00102676,"DRIGGS, ID US",5/22/2016,,,,,,,,55,32,
USC00102676,"DRIGGS, ID US",5/23/2016,,,,,,,,58,31,
USC00102676,"DRIGGS, ID US",5/24/2016,,,,,,,,54,39,
USC00102676,"DRIGGS, ID US",5/25/2016,,,,,,,,60,33,
USC00102676,"DRIGGS, ID US",5/26/2016,,,,,,,,62,38,
USC00102676,"DRIGGS, ID US",5/27/2016,12,,1.78,,,,,60,37,
USC00102676,"DRIGGS, ID US",5/28/2016,,,,,0,0,0,68,30,
USC00102676,"DRIGGS, ID US",5/29/2016,,,,,0,0,0,65,45,
USC00102676,"DRIGGS, ID US",5/30/2016,,,,,0,0,0,61,31,
USC00102676,"DRIGGS, ID US",5/31/2016,,,,,0,0,0,56,44,44
USC00102676,"DRIGGS, ID US",6/1/2016,,,,,0,0,0,71,34,
USC00102676,"DRIGGS, ID US",6/2/2016,,,,,0,0,0,72,46,
USC00102676,"DRIGGS, ID US",6/3/2016,,,,,0,0,0,70,39,51
USC00102676,"DRIGGS, ID US",6/4/2016,,,,,0,0,0,76,42,
USC00102676,"DRIGGS, ID US",6/5/2016,,,,,0,0,0,80,43,
USC00102676,"DRIGGS, ID US",6/6/2016,,,,,0,0,0,82,49,
USC00102676,"DRIGGS, ID US",6/7/2016,,,,,0.12,0,0,80,46,
USC00102676,"DRIGGS, ID US",6/8/2016,,,,,0,0,0,80,46,
USC00102676,"DRIGGS, ID US",6/9/2016,,,,,0,0,0,78,57,57
USC00102676,"DRIGGS, ID US",6/10/2016,,,,,0,0,0,81,43,
USC00102676,"DRIGGS, ID US",6/11/2016,,,,,0,0,0,68,49,
USC00102676,"DRIGGS, ID US",6/12/2016,,,,,0,0,0,63,42,
USC00102676,"DRIGGS, ID US",6/13/2016,,,,,0,0,0,65,40,
USC00102676,"DRIGGS, ID US",6/14/2016,,,,,0,0,0,64,44,
USC00102676,"DRIGGS, ID US",6/15/2016,,,,,0,0,0,73,44,
USC00102676,"DRIGGS, ID US",6/16/2016,,,,,0,0,0,63,46,
USC00102676,"DRIGGS, ID US",6/17/2016,,,,,0,0,0,75,37,
USC00102676,"DRIGGS, ID US",6/18/2016,,,,,0,0,0,77,45,
USC00102676,"DRIGGS, ID US",6/19/2016,,,,,0,0,0,71,47,
USC00102676,"DRIGGS, ID US",6/20/2016,,,,,0,0,0,83,38,
USC00102676,"DRIGGS, ID US",6/21/2016,,,,,0,0,0,79,51,
USC00102676,"DRIGGS, ID US",6/22/2016,,,,,0,0,0,81,40,
USC00102676,"DRIGGS, ID US",6/23/2016,,,,,0,0,0,82,45,
USC00102676,"DRIGGS, ID US",6/24/2016,,,,,0,0,0,73,43,
USC00102676,"DRIGGS, ID US",6/25/2016,,,,,0,0,0,66,36,
USC00102676,"DRIGGS, ID US",6/26/2016,,,,,0,0,0,76,33,
USC00102676,"DRIGGS, ID US",6/27/2016,,,,,0,0,0,81,39,
USC00102676,"DRIGGS, ID US",6/28/2016,,,,,0,0,0,85,48,
USC00102676,"DRIGGS, ID US",6/29/2016,,,,,0,0,0,84,51,
USC00102676,"DRIGGS, ID US",6/30/2016,,,,,0.68,0,0,76,55,
USC00102676,"DRIGGS, ID US",7/1/2016,,,,,0,0,0,76,45,
USC00102676,"DRIGGS, ID US",7/2/2016,,,,,0,0,0,80,47,
USC00102676,"DRIGGS, ID US",7/3/2016,,,,,0,0,0,81,52,
USC00102676,"DRIGGS, ID US",7/4/2016,,,,,0,0,0,79,56,
USC00102676,"DRIGGS, ID US",7/5/2016,,,,,0,0,0,71,48,
USC00102676,"DRIGGS, ID US",7/6/2016,,,,,0,0,0,71,55,
USC00102676,"DRIGGS, ID US",7/7/2016,,,,,0,0,0,73,37,
USC00102676,"DRIGGS, ID US",7/8/2016,,,,,0,0,0,82,44,
USC00102676,"DRIGGS, ID US",7/9/2016,,,,,0,0,0,81,51,
USC00102676,"DRIGGS, ID US",7/10/2016,,,,,0,0,0,72,45,
USC00102676,"DRIGGS, ID US",7/11/2016,,,,,0,0,0,58,41,
USC00102676,"DRIGGS, ID US",7/12/2016,,,,,0.49,0,0,71,35,
USC00102676,"DRIGGS, ID US",7/13/2016,,,,,0,0,0,69,40,
USC00102676,"DRIGGS, ID US",7/14/2016,,,,,0,0,0,77,39,
USC00102676,"DRIGGS, ID US",7/15/2016,,,,,0,0,0,81,42,
USC00102676,"DRIGGS, ID US",7/16/2016,,,,,0,0,0,75,58,
USC00102676,"DRIGGS, ID US",7/17/2016,,,,,0,0,0,81,43,63
USC00102676,"DRIGGS, ID US",7/18/2016,,,,,0,0,0,86,50,
USC00102676,"DRIGGS, ID US",7/19/2016,,,,,0,0,0,86,52,
USC00102676,"DRIGGS, ID US",7/20/2016,,,,,0,0,0,85,50,
USC00102676,"DRIGGS, ID US",7/21/2016,,,,,0,0,0,88,44,65
USC00102676,"DRIGGS, ID US",7/22/2016,,,,,0,0,0,87,55,
USC00102676,"DRIGGS, ID US",7/23/2016,,,,,0,0,0,78,43,58
USC00102676,"DRIGGS, ID US",7/24/2016,,,,,0,0,0,79,38,55
USC00102676,"DRIGGS, ID US",7/25/2016,,,,,0,0,0,86,41,61
USC00102676,"DRIGGS, ID US",7/26/2016,,,,,0,0,0,84,45,72
USC00102676,"DRIGGS, ID US",7/27/2016,,,,,0,0,0,85,44,62
USC00102676,"DRIGGS, ID US",7/28/2016,,,,,0,0,0,81,46,81
USC00102676,"DRIGGS, ID US",7/29/2016,,,,,0,0,0,83,47,81
USC00102676,"DRIGGS, ID US",7/30/2016,,,,,0,0,0,84,52,66
USC00102676,"DRIGGS, ID US",7/31/2016,,,,,0,0,0,85,59,
USC00102676,"DRIGGS, ID US",8/1/2016,,,,,0,0,0,84,52,
USC00102676,"DRIGGS, ID US",8/2/2016,,,,,0,0,0,87,49,
USC00102676,"DRIGGS, ID US",8/3/2016,,,,,0,0,0,79,56,
USC00102676,"DRIGGS, ID US",8/4/2016,,,,,0,0,0,79,35,52
USC00102676,"DRIGGS, ID US",8/5/2016,,,,,0,0,0,82,43,66
USC00102676,"DRIGGS, ID US",8/6/2016,,,,,0,0,0,81,55,69
USC00102676,"DRIGGS, ID US",8/7/2016,,,,,0,0,0,75,48,
USC00102676,"DRIGGS, ID US",8/8/2016,,,,,0,0,0,79,44,53
USC00102676,"DRIGGS, ID US",8/9/2016,,,,,0.35,0,0,80,44,61
USC00102676,"DRIGGS, ID US",8/10/2016,,,,,0,0,0,74,44,49
USC00102676,"DRIGGS, ID US",8/11/2016,,,,,0,0,0,73,44,53
USC00102676,"DRIGGS, ID US",8/12/2016,,,,,0,0,0,75,39,
USC00102676,"DRIGGS, ID US",8/13/2016,,,,,0,0,0,81,40,
USC00102676,"DRIGGS, ID US",8/14/2016,,,,,0,0,0,79,46,
USC00102676,"DRIGGS, ID US",8/15/2016,,,,,0,0,0,83,45,58
USC00102676,"DRIGGS, ID US",8/16/2016,,,,,0,0,0,83,47,76
USC00102676,"DRIGGS, ID US",8/17/2016,,,,,0,0,0,83,49,
